MSV,Ma_Mon_Hoc_rieng,So_luong_mon_rieng,Ma_Mon_chung,So_luong_lop_trung
21007889,"['CHE1080', 'GEO2300', 'MAT1091', 'PHY1100']",4,[],0
21007896,"['CHE1081', 'EVS2302', 'EVS3245', 'HIS1001', 'MAT1092', 'PHY1100']",6,[],0
21007899,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'HIS1056', 'MAT1092', 'PHY1100E CLCCNKTMT']",8,[],0
21007904,"['PHY1108', 'PHY2302', 'PHY2500']",3,[],0
21007906,"['GEO2059', 'GLO2093', 'MAT1101', 'MAT1192']",4,[],0
21007911,"['MAT2502', 'MAT3500', 'PHY1100']",3,[],0
21007919,"['MAT1076', 'MAT2301', 'MAT2303', 'PHY1020']",4,[],0
21007933,"['GEO2059', 'GLO2038', 'MAT1101', 'MAT1192']",4,[],0
21007936,"['GEO1050', 'MAT2301', 'MAT2303', 'PHY1100']",4,[],0
21007939,"['CHE1077 TNH', 'CHE1099E TNH', 'CHE2110 TNH', 'GEO1050', 'MAT1292 TNH', 'PHY1161 CTĐB']",6,[],0
21007956,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS']",6,[],0
21007971,"['PHY1020', 'PHY1108', 'PHY2302', 'PHY2500']",4,[],0
21007975,"['GEO1050', 'MAT2301', 'MAT2303']",3,[],0
21007983,"['GEO2300', 'GEO3263', 'GEO3265', 'GEO3269', 'HIS1056']",5,[],0
21007991,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS']",6,[],0
21008002,"['HIS1056', 'HMO3204', 'MAT1092', 'MAT1101', 'PHY1103']",5,[],0
21008012,"['PHI1002', 'PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",5,[],0
21008031,"['HIS1056', 'HMO3204', 'MAT1092', 'PHY1103 CLCCNH']",4,[],0
21008032,"['CHE1052 CLCHD', 'CHE1080', 'GEO1050', 'GEO3209', 'GEO3210', 'HIS1001', 'HIS1056', 'MAT1091', 'MAT1092 CLCCNH', 'PHY1103 CLCMTKHTT']",10,['GEO3210'],1
21008035,"['CHE1052 CLCCNH', 'GEO1050', 'MAT1092 CLCCNH', 'PHY1103 CLCCNH']",4,[],0
21008037,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008047,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'MAT1092', 'PHI1002', 'PHI1006', 'PHY1100E CLCCNKTMT']",9,['PHI1006'],9
21008054,"['CHE1080', 'GEO2300', 'MAT1091', 'MAT1101', 'PHY1100']",5,[],0
21008063,"['HIS1056', 'PHI1002']",2,[],0
21008064,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'MAT1101', 'PHY1100']",6,[],0
21008070,"['CHE1052 CLCHD', 'GEO1050', 'HIS1056', 'MAT1092 CLCCNH', 'PHY1103 CLCMTKHTT']",5,[],0
21008073,"['GEO1050', 'GLO2038', 'HIS1056', 'MAT1101', 'MAT1192', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHY1100']",14,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050']",43
21008080,"['GEO1050', 'PHI1002', 'PHY1108', 'PHY1113', 'PHY2302']",5,[],0
21008082,"['CHE1052 CLCHD', 'CHE2030E CLCHD', 'CHE2061 CLCHD', 'CHE2102 CTĐB', 'HIS1056', 'MAT1092 CLCHD', 'PHY1103 CLCHD']",7,['CHE2061 CLCHD'],4
21008097,"['PHY1012 TNL', 'PHY1020 CTĐB', 'PHY1070', 'PHY1113 TNL', 'PHY2302 TNL', 'PHY2303 TNL']",6,['PHY1070'],1
21008106,"['BIO3400E QTS', 'CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'PHY1103 QTS']",5,[],0
21008129,"['HIS1001', 'HIS1056', 'MAT1092', 'MAT1101', 'MAT2502', 'MAT3500', 'PHI1002', 'PHY1020', 'PHY1100', 'PHY1103', 'PHY1104']",11,['PHY1104'],7
21008132,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008142,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008148,"['HIS1056', 'PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",5,[],0
21008152,"['BIO3201', 'CHE1081', 'GEO1050', 'MAT1091', 'PHY1103']",5,[],0
21008162,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS', 'POL1001']",6,[],0
21008166,"['BIO3201', 'CHE1057', 'HIS1056', 'MAT1091', 'PHY1103']",5,[],0
21008170,"['CHE1052 CLCCNH', 'GEO1050', 'HIS1056', 'MAT1092 CLCCNH', 'MAT2502', 'MAT3500', 'PHY1020', 'PHY1100', 'PHY1103 CLCCNH']",9,[],0
21008172,"['BIO2045E CLCCNS', 'BIO2800 CLCCNS', 'BIO3302E CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS', 'PHI1002', 'PHI1006']",7,['PHI1006'],9
21008178,"['MAT2502', 'MAT3500', 'PHY1100']",3,[],0
21008190,"['GEO1050', 'HIS1001', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT', 'PHY1100']",9,"['MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",5
21008194,"['GEO1050', 'MAT1076', 'MAT2301', 'MAT2303', 'POL1001']",5,[],0
21008197,"['CHE1081', 'EVS2302', 'HIS1056', 'MAT1092', 'PHI1002', 'PHI1006', 'PHY1100']",7,['PHI1006'],9
21008199,"['CHE1080', 'GEO2300', 'GEO3237', 'GEO3249', 'HIS1056', 'MAT1091', 'MAT1101', 'PHY1020', 'PHY1100', 'PHY1108', 'PHY2302']",11,"['GEO2300', 'MAT1091', 'PHY1100']",3
21008212,"['CHE1052 CLCCNH', 'HIS1056', 'MAT1092 CLCCNH', 'MAT1101', 'PHY1103 CLCCNH']",5,[],0
21008220,"['BIO2202', 'CHE1080', 'CHE1081', 'GEO1050', 'HIS1056', 'MAT1101', 'PHI1002', 'PHY1108', 'PHY2302']",9,[],0
21008224,"['MAT2301', 'MAT2303']",2,[],0
21008231,"['BIO3201', 'CHE1057', 'GEO2300', 'GEO2400', 'GEO2404', 'GEO2405', 'GEO3000', 'GEO3402', 'HIS1056', 'MAT1091', 'PHY1103']",11,['MAT1091'],1
21008247,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008248,"['GEO1050', 'MAT1101', 'MAT1192', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHY1100']",12,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050']",43
21008250,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO3402', 'HIS1056', 'MAT1091']",6,[],0
21008258,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008261,"['BIO3201', 'BIO3400E QTS', 'CHE1057', 'CHE1081 QTS', 'GEO1050', 'HIS1056', 'MAT1091', 'MAT1192 QTS', 'PHY1103', 'PHY1103 QTS']",10,[],0
21008265,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO3402', 'MAT1091', 'POL1001']",6,[],0
21008271,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']",5,[],0
21008273,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081', 'MAT1192 CLCCNS']",5,[],0
21008288,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHI1002', 'PHI1006', 'PHY1103']",7,['PHI1006'],9
21008293,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']",5,[],0
21008297,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008311,"['MAT2502', 'PHY1100']",2,[],0
21008318,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']",5,[],0
21008323,"['HIS1056', 'MAT1091', 'PHY1100']",3,[],0
21008326,"['CHE1052 CLCCNH', 'GEO1050', 'MAT1092 CLCCNH', 'PHY1103 CLCMTKHTT']",4,[],0
21008334,"['CHE1052 CLCCNH', 'HIS1056', 'MAT1092 CLCCNH', 'PHY1103 CLCHD']",4,[],0
21008337,"['CHE1081', 'HIS1056', 'MAT1101', 'PHY1103', 'POL1001']",5,[],0
21008377,"['GEO1050', 'GLO2038', 'HIS1056', 'MAT1101', 'MAT1192', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHY1100']",14,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050']",43
21008393,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008398,"['BIO3263 TNS', 'CHE1081 TNS', 'GEO1050', 'HIS1056', 'MAT1292 TNS', 'PHY1161 CTĐB']",6,[],0
21008405,"['GEO1050', 'MAT2301', 'MAT2303']",3,[],0
21008415,"['GEO1050', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT']",4,[],0
21008431,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHI1002']",5,[],0
21008432,"['PHI1002', 'PHY1020 CTĐB', 'PHY1070', 'PHY1106 QTL', 'PHY1108 QTL', 'PHY1113 TNL', 'PHY2004 QTL', 'PHY2302E QTL']",8,['PHY1070'],1
21008436,"['HIS1056', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'PHY1020', 'PHY1100']",5,[],0
21008448,"['CHE1077 TNH', 'CHE1099E TNH', 'CHE2110 TNH', 'HIS1001', 'MAT1292 TNH', 'PHY1161 CTĐB']",6,[],0
21008452,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS', 'PHY1106 QTL', 'PHY1108 QTL', 'PHY2302E QTL', 'POL1001']",10,[],0
21008471,"['MAT2502', 'PHY1100']",2,[],0
21008474,"['CHE1081', 'GEO1050', 'MAT1091', 'PHY1103']",4,[],0
21008478,"['CHE1052 CLCHD', 'HIS1056', 'MAT1092 CLCHD', 'PHI1002', 'PHY1103 CLCHD']",5,[],0
21008485,"['CHE1081', 'EVS3248', 'HIS1056', 'MAT1092', 'MAT1101', 'PHI1002', 'PHY1100']",7,[],0
21008496,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'MAT1092', 'PHY1100']",7,[],0
21008506,"['CHE1052 CLCCNH', 'HIS1056', 'MAT1092 CLCCNH', 'PHI1002', 'PHY1020', 'PHY1103 CLCCNH']",6,[],0
21008510,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008511,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1080', 'CHE1081 CLCCNS', 'GEO2300', 'HIS1056', 'MAT1076', 'MAT1091', 'MAT1192 CLCCNS', 'MAT2301', 'MAT2303', 'PHY1100', 'POL1001']",14,[],0
21008513,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHY1103']",5,[],0
21008520,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'HIS1056', 'MAT1192 CLCCNS', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3539']",9,[],0
21008544,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS']",6,[],0
21008569,"['EVS2109', 'EVS2302', 'EVS3242', 'EVS3402 CTĐB', 'EVS3403', 'HIS1056']",6,[],0
21008571,"['CHE1081', 'EVS2302', 'MAT1092', 'PHY1100E CLCCNKTMT']",4,[],0
21008574,"['MAT1076', 'MAT2303 TNT', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2321 TNT', 'MAT3300']",8,['MAT2317'],1
21008590,"['BIO3201', 'CHE1057', 'HIS1056', 'MAT1091', 'PHY1103']",5,[],0
21008600,"['BIO2202', 'CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'HIS1056', 'MAT1092', 'MAT1101', 'PHY1020', 'PHY1100E CLCCNKTMT', 'PHY1103']",12,['CHE1081'],1
21008602,"['CHE1081', 'EVS2302', 'EVS3245', 'HIS1001', 'MAT1092', 'PHY1100']",6,[],0
21008613,"['CHE1052 CLCHD', 'GEO1050', 'MAT1092 CLCHD', 'PHI1002', 'PHY1103 CLCHD']",5,[],0
21008617,"['CHE1081', 'EVS2302', 'EVS3245', 'MAT1092', 'PHI1002', 'PHY1100']",6,[],0
21008624,"['CHE1083', 'MAT1092', 'MAT1101', 'PHI1002', 'PHY1103', 'PHY1104']",6,['PHY1104'],7
21008635,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008646,"['CHE1095E TTH', 'CHE1096', 'CHE1096 CLCHD', 'CHE1096 TNH', 'CHE1096 TTH', 'CHE1096 CLCCNH', 'CHE1099E TTH', 'CHE1101E TNH', 'CHE1101E TTH', 'HIS1001', 'HIS1056', 'MAT1092 TTH', 'PHI1002', 'PHY1161 TTH', 'PHY2000', 'PHY2000 TNL', 'PHY2000E QTL']",17,"['CHE1096 CLCHD', 'CHE1096 TTH', 'CHE1096', 'CHE1096 CLCCNH', 'PHY2000']",16
21008653,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHI1002', 'PHI1006', 'PHY1103']",7,['PHI1006'],9
21008656,"['MAT2318', 'PHI1002', 'PHY1020', 'PHY1108', 'PHY2302']",5,[],0
21008657,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS']",6,[],0
21008662,"['CHE1081', 'EVS2302', 'EVS3245', 'HIS1001', 'MAT1092', 'PHY1100']",6,[],0
21008663,"['CHE1052 CLCHD', 'GEO1050', 'MAT1092 CLCHD', 'PHY1103 CLCHD']",4,[],0
21008668,"['GEO1050', 'HMO3204', 'MAT1092', 'PHY1103']",4,[],0
21008671,"['GEO2300', 'GEO3237', 'GEO3249', 'HIS1056', 'MAT1091', 'PHI1002', 'PHI1006', 'PHY1100']",8,['PHI1006'],9
21008686,"['CHE1081', 'EVS2302', 'MAT1092', 'PHI1002', 'PHY1100']",5,[],0
21008704,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'MAT1092', 'PHY1100E CLCCNKTMT']",7,[],0
21008720,"['CHE1095E TTH', 'CHE1096', 'CHE1096 CLCHD', 'CHE1096 TNH', 'CHE1096 TTH', 'CHE1096 CLCCNH', 'CHE1099E TTH', 'CHE1101E TNH', 'CHE1101E TTH', 'HIS1056', 'MAT1092 TTH', 'PHI1002', 'PHY1161 TTH', 'PHY2000', 'PHY2000 TNL', 'PHY2000E QTL']",16,"['CHE1096 CLCHD', 'CHE1096 TTH', 'CHE1096', 'CHE1096 CLCCNH', 'PHY2000']",16
21008723,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008726,"['GEO2300', 'GEO3237', 'GEO3249', 'MAT1091', 'PHY1100']",5,[],0
21008731,"['MAT2502', 'MAT3500', 'PHY1100']",3,[],0
21008750,"['PHY1020', 'PHY1108', 'PHY2302', 'PHY2500']",4,[],0
21008752,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHY1103']",5,[],0
21008754,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192', 'PHI1002', 'PHI1006']",7,['PHI1006'],9
21008757,"['PHY1020', 'PHY1108', 'PHY2302', 'PHY2500']",4,[],0
21008761,"['CHE1081', 'EVS2302', 'MAT1092', 'MAT1101', 'PHY1103']",5,[],0
21008762,"['MAT2318', 'PHY1020', 'PHY1108', 'PHY2302']",4,[],0
21008772,"['CHE1081', 'EVS2302', 'EVS3245', 'HIS1001', 'MAT1092', 'PHY1100']",6,[],0
21008782,"['BIO3400E QTS', 'CHE1081 QTS', 'MAT1192 QTS', 'PHY1103 QTS']",4,[],0
21008788,"['BIO3201', 'CHE1081', 'HIS1056', 'MAT1091', 'PHY1103']",5,[],0
21008798,"['GLO2038', 'MAT1101', 'MAT1192', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHY1100']",12,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050']",43
21008800,"['BIO2045E CLCCNS', 'BIO2516 CLCCNS', 'BIO3178 CLCCNS', 'BIO3302E CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",6,[],0
21008804,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008817,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008828,"['MAT2317 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3373E CLCMTKHTT', 'PHI1002', 'PHY1103 CLCMTKHTT']",6,[],0
21008839,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']",5,[],0
21008855,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008858,"['HIS1056', 'MAT1076', 'MAT2301', 'MAT2303']",4,[],0
21008860,"['GLO2038', 'MAT1101', 'MAT1192', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHI1002', 'PHI1006', 'PHY1100']",14,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHI1006']",52
21008866,"['GEO1050', 'MAT1076', 'MAT2301', 'MAT2303']",4,[],0
21008876,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'HIS1056', 'MAT1092', 'MAT2317 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'PHY1100']",12,[],0
21008888,"['MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'PHY1020']",4,[],0
21008905,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21008906,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO2405', 'GEO3000', 'GEO3402', 'MAT1091']",7,[],0
21008909,"['BIO3400E QTS', 'CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'PHY1103 QTS']",5,[],0
21008915,"['GEO2300', 'GEO2320', 'GEO3269', 'MAT1091']",4,[],0
21008916,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHI1002', 'PHY1103']",6,[],0
21008917,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO3402', 'HIS1056', 'MAT1091']",6,[],0
21008923,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302', 'PHY3302']",5,[],0
21008930,"['GEO1050', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",7,"['MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",5
21008931,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS']",5,[],0
21008932,"['CHE1081', 'EVS2302', 'EVS3245', 'MAT1092', 'PHY1100']",5,[],0
21008934,"['BIO3201', 'CHE1081', 'MAT1091', 'PHI1002', 'PHY1103']",5,[],0
21008946,"['GEO1050', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",7,"['MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",5
21008947,"['PHY1020 CTĐB', 'PHY1070', 'PHY1108', 'PHY1113', 'PHY2302']",5,['PHY1070'],1
21008963,"['MAT2502', 'MAT3500', 'PHY1100']",3,[],0
21008989,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO2405', 'GEO3000', 'GEO3402', 'MAT1091', 'PHY1020']",8,[],0
21008990,"['HIS1056', 'PHY1106 QTL', 'PHY1108', 'PHY1113', 'PHY2004 QTL', 'PHY2302E QTL']",6,[],0
21008992,"['GEO2059', 'GLO2038', 'MAT1101', 'MAT1192', 'POL1001']",5,[],0
21008995,"['HIS1056', 'MAT1092', 'MAT1101', 'PHI1002', 'PHY1103']",5,[],0
21008996,"['CHE1080', 'GEO1050', 'HIS1056', 'PHY1113', 'PHY2302']",5,[],0
21008998,"['PHY1020', 'PHY1108', 'PHY2302', 'PHY2500']",4,[],0
21009002,"['GEO1050', 'MAT2502', 'PHI1002', 'PHY1100']",4,[],0
21009009,"['HIS1056', 'MAT1091', 'PHI1002', 'PHI1006']",4,['PHI1006'],9
21009010,"['GEO1050', 'HIS1056', 'MAT2502', 'PHY1100']",4,[],0
21009041,"['GEO2300', 'HIS1056', 'MAT1091']",3,[],0
21009046,"['CHE1080', 'GEO2300', 'MAT1091', 'PHY1100']",4,[],0
21009048,"['BIO3400E QTS', 'CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'PHY1103 QTS']",5,[],0
21009051,"['GEO1050', 'MAT2301', 'MAT2303']",3,[],0
21009056,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'HIS1056', 'MAT1092', 'PHY1100E CLCCNKTMT']",8,[],0
21009062,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHY1103']",5,[],0
21009066,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'MAT1092', 'PHI1002', 'PHY1103']",7,"['CHE1054', 'CHE1054 CLCHD']",9
21009069,"['HIS1056', 'MAT2301', 'MAT2303', 'PHY1100']",4,[],0
21009072,"['CHE1081', 'EVS2302', 'EVS3245', 'MAT1092', 'PHY1100']",5,[],0
21009074,"['GEO1050', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",7,"['MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",5
21009078,"['CHE1081', 'EVS2302 CTĐB', 'EVS2307', 'EVS3402 CTĐB', 'EVS3403', 'GEO1050', 'HIS1056', 'HMO3204', 'MAT1092', 'PHI1002', 'PHI1006', 'PHY1100', 'PHY1103']",13,"['MAT1092', 'PHI1006']",10
21009084,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'BIO3802E CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS', 'PHI1002']",7,[],0
21009098,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHY1103']",5,[],0
21009107,"['GLO2038', 'MAT1101', 'MAT1192 CLCCNS', 'MNS1052', 'PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050', 'PHY1100']",12,"['PEC1008', 'PES1005', 'PES1015', 'PES1017', 'PES1020', 'PES1045', 'PES1050']",43
21009108,"['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']",5,[],0
21009132,"['BIO2202', 'BIO3191', 'CHE1081', 'EVF2032', 'HIS1056', 'MAT1101']",6,[],0
21009154,"['CHE1099E TTH', 'CHE1101E TNH', 'CHE1101E TTH', 'CHE2110E TTH', 'CHE2113 TTH', 'HIS1056', 'MAT1092 TTH', 'PHI1002', 'PHY1161 TTH', 'PHY2000', 'PHY2000 TNL', 'PHY2000E QTL']",12,['PHY2000'],2
21009156,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'HIS1001', 'HIS1056', 'MAT1092', 'PHY1103', 'PHY1104']",9,"['CHE1054', 'CHE1054 CLCHD', 'PHY1104']",16
21009158,"['GEO1050', 'HMO3204', 'MAT1092', 'PHI1002', 'PHY1103']",5,[],0
21009161,"['BIO2202', 'CHE1081', 'HIS1056', 'MAT1101', 'PHY1103']",5,[],0
21009166,"['GEO2300', 'GEO2400', 'GEO2404', 'GEO2405', 'GEO3000', 'GEO3402', 'HIS1056', 'MAT1091']",8,[],0
21009172,"['HIS1056', 'HMO3600', 'MAT1092', 'PHY1103']",4,[],0
21009184,"['HIS1056', 'PHI1002', 'PHY1106 QTL', 'PHY1108 QTL', 'PHY2302E QTL']",5,[],0
21009188,"['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'GEO1050', 'MAT1192 CLCCNS', 'PHI1002']",7,[],0
21009193,"['CHE1080', 'GEO2300', 'GEO3263', 'HIS1056', 'MAT1091', 'PHY1100']",6,[],0
21009194,"['EVS2302', 'EVS3245', 'MAT1092', 'PHI1002', 'PHY1100']",5,[],0
21009197,"['GEO2300', 'MAT1091', 'PHY1100', 'PHY1103']",4,[],0
21009202,"['BIO3201', 'CHE1057', 'HIS1056', 'MAT1091', 'PHY1103', 'PHY1104']",6,['PHY1104'],7
21009211,"['GEO2300', 'GEO2400', 'GEO2404', 'HIS1056', 'MAT1091', 'PHI1002']",6,[],0
21009212,"['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']",4,[],0
21009215,"['GEO1050', 'HIS1056', 'HMO3204', 'MAT1092', 'PHY1103']",5,[],0
21009218,"['GEO1050', 'PHY1106 QTL', 'PHY1108 QTL', 'PHY1113 TNL', 'PHY2302E QTL']",5,[],0
21009237,"['HIS1056', 'MAT2301', 'MAT2303', 'PHY1100']",4,[],0
21009238,"['HIS1056', 'MAT1092', 'MAT1101', 'PHI1002', 'PHY1103']",5,[],0
21009239,"['MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",6,"['MAT3504', 'MAT3505', 'MAT3505 CLCMTKHTT']",5
