subjectCode1,subjectCode2,MSV,numberOfStudents
CHE2131 TNH,GLO3158,[],0
CHE2131 TNH,HMO2201,[],0
CHE2131 TNH,MAT3300,[],0
CHE2131 TNH,EVS4073,[],0
CHE2131 TNH,MAT3344,[],0
CHE2131 TNH,EVS3158,[],0
CHE2131 TNH,CHE2130 TNH,"[19006181, 19002182, 19003174, 19005895, 19000045, 19003053, 19002099, 19004410, 19001468, 19003806]",10
CHE2131 TNH,CHE1052,[],0
CHE2131 TNH,GEO3360,[],0
CHE2131 TNH,BIO3302E CLCCNS,[],0
CHE2131 TNH,MAT1101,[],0
CHE2131 TNH,CHE1095E TTH,[],0
CHE2131 TNH,PHY3608E QTL,[],0
CHE2131 TNH,GEO2016,[],0
CHE2131 TNH,BIO3258,[],0
CHE2131 TNH,MAT1092,[],0
CHE2131 TNH,MAT2303 TNT,[],0
CHE2131 TNH,EVF2007,[],0
CHE2131 TNH,PHY2303 TNL,[],0
CHE2131 TNH,BIO2210 CLCRHM,[],0
CHE2131 TNH,PHY3314,[],0
CHE2131 TNH,PHY2064E QTL,[],0
CHE2131 TNH,MAT2306,[],0
CHE2131 TNH,MAT1090,[],0
CHE2131 TNH,HMO3303,[],0
CHE2131 TNH,BIO2204,[],0
CHE2131 TNH,SMP1012,[],0
CHE2131 TNH,PHY2004,[],0
CHE2131 TNH,GEO2025,[],0
CHE2131 TNH,GEO2110,[],0
CHE2131 TNH,CHE3212 TTH,[],0
CHE2131 TNH,MAT2403,[],0
CHE2131 TNH,HIS1056,[],0
CHE2131 TNH,CHE1075E CLCHD,[],0
CHE2131 TNH,MAT3551E CLCMTKHTT,[],0
CHE2131 TNH,GEO1050,[19003053],1
CHE2131 TNH,BIO3701 TNS,[],0
CHE2131 TNH,SMP2052,[],0
CHE2131 TNH,MAT2303,[],0
CHE2131 TNH,GLO3228,[],0
CHE2131 TNH,GEO3219,[],0
CHE2131 TNH,BIO3803E CLCCNS,[],0
CHE2131 TNH,BIO3373 TNS,[],0
CHE2131 TNH,EVS4071 CLCKHMT,[],0
CHE2131 TNH,HMO3306,[],0
CHE2131 TNH,MAT3506,[],0
CHE2131 TNH,PHY3608,[],0
CHE2131 TNH,GEO2400,[],0
CHE2131 TNH,EVS3248,[],0
CHE2131 TNH,PHY3508E QTL,[],0
CHE2131 TNH,BIO2800 CLCCNS,[],0
CHE2131 TNH,MAT2406,[],0
CHE2131 TNH,MAT3373,[19003806],1
CHE2131 TNH,BIO2045E CLCCNS,[],0
CHE2131 TNH,CHE3300,[],0
CHE2131 TNH,PHY3508 TNL,[],0
CHE2131 TNH,MAT3365,[],0
CHE2131 TNH,CHE2114E CLCHD,[],0
CHE2131 TNH,BIO3262 TNS,[],0
CHE2131 TNH,HMO3181,[],0
CHE2131 TNH,SMP2054,[],0
CHE2131 TNH,BIO3403E QTS,[],0
CHE2131 TNH,CHE1081 QTS,[],0
CHE2131 TNH,EVS2017,[],0
CHE2131 TNH,MAT2318,[],0
CHE2131 TNH,GEO2304,[],0
CHE2131 TNH,PHY1103 CLCHD,[],0
CHE2131 TNH,MAT1292 TNH,[],0
CHE2131 TNH,BIO3178 CLCCNS,[],0
CHE2131 TNH,BIO3377 TNS,[],0
CHE2131 TNH,PHY2064 TNL,[],0
CHE2131 TNH,SMP1010 CLCRHM,[],0
CHE2131 TNH,GLO3229,[],0
MAT2308,PHY1100,"[20001243, 20005054]",2
MAT2308,MAT3533 CLCMTKHTT,[],0
MAT2308,BIO3191,[],0
MAT2308,PHY2304E QTL,[],0
MAT2308,MAT3318 TNT,[],0
MAT2308,PHY2306,[],0
MAT2308,BIO2203,"[19017336, 19012915]",2
MAT2308,PHY3609,[],0
MAT2308,CHE3254,[],0
MAT2308,MAT3344 TNT,[],0
MAT2308,BIO3263 TNS,[],0
MAT2308,EVS3402 CTĐB,[],0
MAT2308,BIO3252,[],0
MAT2308,GEO3143,[],0
MAT2308,E363 TTKHMT,[],0
MAT2308,HMO3609,[],0
MAT2308,CHE3253 CLCCNH,[18004215],1
MAT2308,MAT1091,"[19012915, 19016058, 18008763, 18004215]",4
MAT2308,HMO3603,[],0
MAT2308,CHE2145E TTH,[],0
MAT2308,BIO3370E QTS,[],0
MAT2308,EVS3250,[],0
MAT2308,BIO2092,[],0
MAT2308,CHE1081,[],0
MAT2308,EVS2301,[],0
MAT2308,CHE1090,[],0
MAT2308,MAT1076,"[21003667, 20007956, 21002743, 19001818, 19008317]",5
MAT2308,GEO3265,[],0
MAT2308,GEO3269,[],0
MAT2308,PHY1108 QTL,[],0
MAT2308,CHE3302 CLCHD,[],0
MAT2308,BIO2403E CLCCNS,[],0
MAT2308,BIO2516 CLCCNS,[],0
MAT2308,PHY2302 TNL,[],0
MAT2308,CHE1084 TNH,[],0
MAT2308,PHY1103 CLCCNH,[],0
MAT2308,GEO3209,[],0
MAT2308,HMO2021,[],0
MAT2308,BIO3400E QTS,[],0
MAT2308,CHE1080,[],0
MAT2308,CHE3045E CLCCNH,[],0
MAT2308,PHY3605E QTL,[],0
MAT2308,HMO3507,[],0
MAT2308,CHE2120E TTH,[],0
MAT2308,CHE1091 CLCCNH,[],0
MAT2308,CHE2130E TTH,[],0
MAT2308,CHE3300 CLCHD,[],0
MAT2308,EVS3250 CLCKHMT,[],0
MAT2308,MAT1092 CLCHD,[18004215],1
MAT2308,HMO3311,[],0
MAT2308,PHY3624,[],0
MAT2308,MAT2321 TNT,[],0
MAT2308,MNS1052,[],0
MAT2308,CHE3253,[],0
MAT2308,CHE1057 CLCCNS,[],0
MAT2308,MAT1092 TTH,[],0
MAT2308,BIO3330 CLCCNS,[],0
MAT2308,MAT3535 CLCMTKHTT,[],0
MAT2308,EVS3455,[],0
MAT2308,EVS3242,[],0
MAT2308,CHE2021 CLCCNH,[18004215],1
MAT2308,PHY3163 QTL,[],0
MAT2308,GLO3158,[],0
MAT2308,HMO2201,[],0
MAT2308,MAT3300,"[20007425, 20004996, 20007049, 20000011, 20006412, 20006668, 20004370, 20006162, 20000660, 20007956, 20003863, 20000665, 20004767, 20007457, 20006821, 20006828, 20000951, 20000060, 20005054, 20006724, 20004805, 20000842, 20001740, 20002766, 20006607, 20002514, 20001365, 20007255, 20002137, 19001818, 20001243, 20004826, 20005721, 20002665, 20001899, 20001517, 20009840, 20000376, 20001018, 20002815]",40
MAT2308,EVS4073,[],0
MAT2308,MAT3344,"[20007425, 20004996, 20007049, 20000011, 20006412, 20006668, 20004370, 20000660, 20003863, 20000665, 20004767, 20007457, 19010338, 20006821, 20006828, 20000951, 20000060, 20005054, 19015618, 20004805, 20001740, 20002766, 20006607, 20002514, 19018197, 20001365, 20007255, 20002137, 19001818, 20004826, 20005721, 20002665, 20001899, 20001517, 20000376, 20001785, 20001018, 18003454, 20002815]",39
MAT2308,EVS3158,[],0
MAT2308,CHE2130 TNH,[],0
MAT2308,CHE1052,"[19012609, 19017251, 19019236, 19012532, 19016058]",5
MAT2308,GEO3360,[],0
MAT2308,BIO3302E CLCCNS,[],0
MAT2308,MAT1101,"[19017251, 18004215]",2
MAT2308,CHE1095E TTH,[],0
MAT2308,PHY3608E QTL,[],0
MAT2308,GEO2016,[],0
MAT2308,BIO3258,[],0
MAT2308,MAT1092,"[20007457, 18008763]",2
MAT2308,MAT2303 TNT,[],0
MAT2308,EVF2007,[],0
MAT2308,PHY2303 TNL,[],0
MAT2308,BIO2210 CLCRHM,[],0
MAT2308,PHY3314,[],0
MAT2308,PHY2064E QTL,[],0
MAT2308,MAT2306,"[20002137, 20001517, 19018197, 20000951]",4
MAT2308,MAT1090,[],0
MAT2308,HMO3303,[],0
MAT2308,BIO2204,[],0
MAT2308,SMP1012,[],0
MAT2308,PHY2004,[19017263],1
MAT2308,GEO2025,[],0
MAT2308,GEO2110,[],0
MAT2308,CHE3212 TTH,[],0
MAT2308,MAT2403,"[18001097, 18004215, 20001243, 18002972, 20005054]",5
MAT2308,HIS1056,"[20000842, 20000011, 20006724, 18005719]",4
MAT2308,CHE1075E CLCHD,[],0
MAT2308,MAT3551E CLCMTKHTT,[],0
MAT2308,GEO1050,[19008317],1
MAT2308,BIO3701 TNS,[],0
MAT2308,SMP2052,[],0
MAT2308,MAT2303,"[19012609, 19015139, 21003667, 21002743, 20001785, 19008317]",6
MAT2308,GLO3228,[],0
MAT2308,GEO3219,[],0
MAT2308,BIO3803E CLCCNS,[],0
MAT2308,BIO3373 TNS,[],0
MAT2308,EVS4071 CLCKHMT,[],0
MAT2308,HMO3306,[],0
MAT2308,MAT3506,[],0
MAT2308,PHY3608,[],0
MAT2308,GEO2400,[],0
MAT2308,EVS3248,[],0
MAT2308,PHY3508E QTL,[],0
MAT2308,BIO2800 CLCCNS,[],0
MAT2308,MAT2406,"[18003032, 17002740]",2
MAT2308,MAT3373,"[20001243, 20005054]",2
MAT2308,BIO2045E CLCCNS,[],0
MAT2308,CHE3300,[],0
MAT2308,PHY3508 TNL,[],0
MAT2308,MAT3365,[],0
MAT2308,CHE2114E CLCHD,[],0
MAT2308,BIO3262 TNS,[],0
MAT2308,HMO3181,[],0
MAT2308,SMP2054,[],0
MAT2308,BIO3403E QTS,[],0
MAT2308,CHE1081 QTS,[],0
MAT2308,EVS2017,[],0
MAT2308,MAT2318,[18008893],1
MAT2308,GEO2304,[],0
MAT2308,PHY1103 CLCHD,[],0
MAT2308,MAT1292 TNH,[],0
MAT2308,BIO3178 CLCCNS,[],0
MAT2308,BIO3377 TNS,[],0
MAT2308,PHY2064 TNL,[],0
MAT2308,SMP1010 CLCRHM,[],0
MAT2308,GLO3229,[],0
PHY1100,MAT3533 CLCMTKHTT,[],0
PHY1100,BIO3191,[],0
PHY1100,PHY2304E QTL,"[20009354, 20003718]",2
PHY1100,MAT3318 TNT,[],0
PHY1100,PHY2306,"[19004591, 21001490, 18004511]",3
PHY1100,BIO2203,"[20006082, 18000899, 20003909, 19017574, 20003782, 20008261, 20009994, 20007983, 20002225, 20003673, 19014458, 20006236]",12
PHY1100,PHY3609,[],0
PHY1100,CHE3254,"[19005893, 19007535]",2
PHY1100,MAT3344 TNT,[],0
PHY1100,BIO3263 TNS,[21009352],1
PHY1100,EVS3402 CTĐB,"[21001761, 21005316, 21000908, 21003212, 21008876, 21003183, 21008496, 21005458, 21009078, 21004215, 21003804, 21000061, 21007742, 21002559]",14
PHY1100,BIO3252,"[19006081, 18007092, 19000871]",3
PHY1100,GEO3143,"[19000248, 19009674, 19003390]",3
PHY1100,E363 TTKHMT,[],0
PHY1100,HMO3609,[19005484],1
PHY1100,CHE3253 CLCCNH,[19000231],1
PHY1100,MAT1091,"[21003270, 21003782, 21004298, 21002251, 21002252, 21004300, 21007889, 21004822, 21005337, 19009564, 21009442, 21003299, 21006884, 21004839, 21009960, 21005354, 21007405, 21006903, 21005885, 21005375, 21002306, 21002310, 21005384, 21009994, 21002315, 18001996, 21005900, 21006926, 21005906, 21002324, 21001814, 21002327, 21003350, 21006941, 21009503, 21003880, 21005928, 21004410, 21001343, 21008511, 21000833, 18004098, 21001862, 21003918, 21002899, 21009046, 21001896, 21005992, 21000370, 21003445, 21008054, 21009590, 21006522, 21008064, 21003974, 21002954, 21001423, 21000401, 21006034, 21001940, 21002452, 21009108, 21003482, 21002974, 21007582, 21000929, 21006053, 21002472, 21005544, 21003507, 21009663, 21006082, 20001540, 21001989, 21007108, 21004555, 21007628, 21006612, 21003032, 17001243, 21001501, 21003549, 21006621, 21008671, 21007657, 21009193, 21009197, 21005106, 18004284, 21002558, 19007807, 21009727, 21008199, 21007688, 21000012, 20005710, 21005135, 21003088, 21003089, 21008726, 21005668, 21005669, 21002598, 21004137, 21004658, 18005366, 21004665, 19007870, 21000064, 21009283, 21002118, 21001097, 19009932, 21008271, 21004179, 21004693, 21008293, 21002150, 21003700, 21005749, 18003895, 21008318, 21000128, 21004738, 21008323, 21003716, 21001669, 21008839, 21009352, 21005770, 21004235, 21009870, 21000145, 21000149, 20004822, 21007840, 21009378, 21001187, 21004771, 21004276, 21001206, 21005818, 21004795, 21001724, 21000702]",145
PHY1100,HMO3603,[],0
PHY1100,CHE2145E TTH,[],0
PHY1100,BIO3370E QTS,[],0
PHY1100,EVS3250,[20008617],1
PHY1100,BIO2092,"[19006081, 19007201, 19000871]",3
PHY1100,CHE1081,"[21005316, 21007896, 21007390, 21001761, 21008932, 17006630, 21009962, 21000758, 21000762, 21001788, 20003909, 21003874, 21008485, 21004397, 21008496, 21001338, 21000826, 21005950, 21009535, 21002880, 21002894, 21000847, 21004945, 21005458, 21007511, 21001370, 21004443, 21003433, 19004591, 21009072, 21009078, 21003451, 21000894, 21004990, 21005510, 21000908, 21005524, 21008602, 19007201, 21006057, 21008617, 21001970, 21001974, 21005055, 21005059, 21007110, 21000455, 21004045, 21008662, 21000983, 21001513, 21009707, 21008686, 21007156, 18002233, 18004284, 21002045, 21002559, 20008261, 21008197, 21000013, 21009742, 21002576, 18007921, 21001592, 19002233, 21000061, 21007742, 21004159, 21008772, 21003183, 20002225, 18003895, 21004215, 21006272, 21005770, 21000145, 21003223, 21007322, 21009376, 21008876]",81
PHY1100,EVS2301,"[21002880, 20008932, 20008617, 18007018, 20004215, 18000511]",6
PHY1100,CHE1090,"[19010610, 19009564]",2
PHY1100,MAT1076,"[21008511, 21006115, 21001788, 21006588]",4
PHY1100,GEO3265,"[19000514, 20004839, 20009078, 19004823, 19006552, 19002233, 19000891, 19005083]",8
PHY1100,GEO3269,"[19000514, 21005900, 20004822, 19004823, 19006552, 19002233, 19000891, 19005083]",8
PHY1100,PHY1108 QTL,"[21001490, 21005811, 21003174]",3
PHY1100,CHE3302 CLCHD,"[19001304, 20004840]",2
PHY1100,BIO2403E CLCCNS,"[21009663, 21004555, 21004215, 21006522, 21008511]",5
PHY1100,BIO2516 CLCCNS,[19000758],1
PHY1100,PHY2302 TNL,[21005079],1
PHY1100,CHE1084 TNH,[],0
PHY1100,PHY1103 CLCCNH,"[21001761, 21008170, 21009358]",3
PHY1100,GEO3209,[21003032],1
PHY1100,HMO2021,[],0
PHY1100,BIO3400E QTS,[21005135],1
PHY1100,CHE1080,"[21001729, 21003782, 21004298, 21002251, 21002252, 21007889, 21004822, 21005337, 21009442, 21004839, 21009960, 21007405, 21005885, 21005375, 21002306, 21002310, 21009994, 21002315, 21006926, 21005906, 21002324, 21001814, 21002327, 21003350, 21005928, 21004410, 21001343, 21008511, 21000833, 18004098, 21001862, 21003918, 21002899, 21009046, 21001896, 21000370, 21003445, 18002102, 21008054, 21009590, 21008064, 21003974, 21002954, 21001423, 21000401, 21006034, 21001940, 21002452, 21009108, 21002974, 21007583, 21000929, 21006053, 18001126, 21002472, 21003507, 21009663, 21006082, 19014917, 19003146, 21006612, 21001501, 21003549, 21006621, 21007657, 21009193, 21005106, 21008199, 21007688, 21000012, 21005135, 21003088, 21003089, 19007330, 21005669, 21002598, 21004137, 21004658, 21003123, 18005366, 20004215, 21004665, 21009283, 21002118, 21001097, 21008271, 21004179, 21004693, 19001240, 21008293, 21002150, 21003174, 21003700, 18003895, 21008318, 21000128, 21004738, 21001669, 21008839, 21009352, 21005770, 21004235, 18007502, 21009870, 20004822, 21009378, 21004771, 20008932, 21007345, 21001206, 21005818, 21004795, 21000702]",113
PHY1100,CHE3045E CLCCNH,[19000231],1
PHY1100,PHY3605E QTL,"[20009354, 20003718]",2
PHY1100,HMO3507,[20009466],1
PHY1100,CHE2120E TTH,[],0
PHY1100,CHE1091 CLCCNH,[20003171],1
PHY1100,CHE2130E TTH,[],0
PHY1100,CHE3300 CLCHD,[20004840],1
PHY1100,EVS3250 CLCKHMT,[20007359],1
PHY1100,MAT1092 CLCHD,"[21004590, 21003918]",2
PHY1100,HMO3311,"[19000968, 19001240]",2
PHY1100,PHY3624,[21004300],1
PHY1100,MAT2321 TNT,[],0
PHY1100,MNS1052,"[21000962, 21005443, 21003270, 21000199, 21006599, 21005963, 21007246, 21002897, 21001490, 21005586, 21006354, 21005079, 21005083, 21005340, 21008798, 21006115, 21003174, 21002152, 21006249, 21004590, 21002033, 21005745, 21004599, 21004603, 21007419, 21000514, 21008073, 21000525, 21003088, 21003089, 21004496, 21006672, 21005652, 21009107, 21006552, 21002841, 21007322, 21007448, 21008860, 21004765, 21001054, 21007330, 21002340, 21004028, 21006180, 21000424, 21001064, 21003755, 21001841, 21002481, 21009272, 21009398, 21008248, 21008377, 21004155, 21000956]",56
PHY1100,CHE3253,"[17009699, 19005893, 19007535]",3
PHY1100,CHE1057 CLCCNS,"[20005681, 20009853, 20004590]",3
PHY1100,MAT1092 TTH,[],0
PHY1100,BIO3330 CLCCNS,[],0
PHY1100,MAT3535 CLCMTKHTT,[17004917],1
PHY1100,EVS3455,[19005667],1
PHY1100,EVS3242,"[18003268, 21007110, 18001996, 21005687, 18002233]",5
PHY1100,CHE2021 CLCCNH,[20003171],1
PHY1100,PHY3163 QTL,"[20009354, 20003718]",2
PHY1100,GLO3158,[19001489],1
PHY1100,HMO2201,"[20007833, 20006354, 20009466]",3
PHY1100,MAT3300,"[20001243, 17006357, 20005054]",3
PHY1100,EVS4073,"[19004580, 19009927, 19004591, 19007155, 18002233, 19002845, 18000511]",7
PHY1100,MAT3344,"[19013155, 19014917, 18007557, 19014828, 19015640, 19017724, 20005054]",7
PHY1100,EVS3158,"[19004580, 19009927, 19004591, 19007155, 19002845]",5
PHY1100,CHE2130 TNH,[],0
PHY1100,CHE1052,"[19002233, 19017574, 20009471]",3
PHY1100,GEO3360,"[19000248, 19009674, 20006411, 19003390]",4
PHY1100,BIO3302E CLCCNS,"[21006522, 18004162, 19000758]",3
PHY1100,MAT1101,"[21007362, 21003270, 21000199, 19009564, 21005340, 21001761, 17006630, 21000762, 21007419, 20002880, 20003909, 18001996, 21004369, 21007448, 21002841, 21002340, 21008485, 21001841, 18000511, 18004098, 21005443, 21005963, 21002894, 21000847, 21002897, 20006552, 17003673, 21008054, 21008064, 21009600, 20005059, 21003974, 21008073, 21001423, 21004496, 21000401, 21009107, 21002452, 21006552, 21007583, 21000929, 21000419, 21000424, 20009193, 21002481, 21000956, 21008129, 21000962, 21007110, 21006599, 21005579, 21001490, 21000979, 21005586, 21005079, 21005083, 21003549, 21006621, 21006115, 21003556, 21001513, 21004590, 21002033, 21004599, 18003770, 21004603, 21002558, 21000514, 20008261, 21008199, 21000525, 21009742, 21003088, 21003089, 21006672, 21005652, 18001240, 20006236, 21001054, 21006180, 21001064, 18007921, 21005687, 21008248, 21009272, 21004155, 19007870, 18005893, 21002118, 21005710, 21007246, 20007833, 21008798, 21003174, 19000231, 21002152, 21006249, 20002225, 21005745, 18003895, 21009358, 18000339, 21002201, 21007322, 21008860, 21004765, 21009376, 21007330, 20004839, 21003755, 21009398, 21008377]",112
PHY1100,CHE1095E TTH,[],0
PHY1100,PHY3608E QTL,[],0
PHY1100,GEO2016,[19009932],1
PHY1100,BIO3258,"[20008261, 20002225, 18007092, 20003909]",4
PHY1100,MAT1092,"[21005316, 21007896, 21003804, 21007390, 21001761, 17009699, 21008932, 17008170, 21009962, 21000758, 21000762, 21001788, 21003874, 21002340, 21008485, 21004397, 21008496, 21001338, 21000826, 21005950, 21009535, 18005120, 21002880, 21002894, 21000847, 21004945, 21005458, 21007511, 21001370, 21004443, 21003433, 18006702, 21009072, 21009078, 21003451, 21000894, 21004990, 21005510, 21000908, 21005524, 21008602, 21000929, 19005667, 21004004, 21006057, 21008617, 21001970, 21001974, 21005055, 21008129, 21005059, 21007110, 21000455, 21004045, 21008662, 21000983, 21003556, 21001513, 21009194, 21009707, 21008686, 21007156, 21003063, 21002045, 21002559, 21008197, 21000013, 21009742, 21002576, 18007906, 19008876, 21001592, 21000061, 21007742, 21004159, 21008772, 18005893, 19000231, 21003183, 18003895, 21004215, 21006272, 21003212, 21003223, 19002845, 21009376, 21008876, 21007345]",88
PHY1100,MAT2303 TNT,[],0
PHY1100,EVF2007,[],0
PHY1100,PHY2303 TNL,[],0
PHY1100,BIO2210 CLCRHM,[],0
PHY1100,PHY3314,[],0
PHY1100,PHY2064E QTL,[],0
PHY1100,MAT2306,"[19013155, 19014917, 19014828, 19015640, 19017724]",5
PHY1100,MAT1090,"[19007201, 19005667, 18003268, 20001540, 18007018, 21005354, 21002894, 21009358, 21000145, 18003510, 18003895, 19002233, 17001243, 19008828]",14
PHY1100,HMO3303,"[20007833, 20006354, 18002102]",3
PHY1100,BIO2204,"[19007201, 20006082, 20003782, 20009994, 20007983]",5
PHY1100,SMP1012,[],0
PHY1100,PHY2004,[],0
PHY1100,GEO2025,[19009932],1
PHY1100,GEO2110,[],0
PHY1100,CHE3212 TTH,[],0
PHY1100,MAT2403,"[20006113, 20000482, 20003842, 20007650, 20008261, 20003718, 20009188, 20007176, 20008520, 20007402, 21001392, 20004215, 20007065, 20001243, 20004316, 20009853, 20005054, 20009471]",18
PHY1100,HIS1056,"[21007362, 21005316, 21000709, 21003782, 21002251, 21002252, 21006354, 21004822, 21005337, 21005340, 21009442, 21006884, 21004839, 21009960, 21005354, 21008436, 21002294, 21006903, 21000762, 21001788, 21005375, 21007424, 21002306, 21002310, 21005384, 21005900, 21003857, 21004369, 21005906, 21002324, 21001814, 21006941, 21002848, 21008485, 21009010, 21004410, 21008511, 21002880, 21000328, 21002894, 21004945, 21005458, 20006552, 21000348, 21001896, 21009069, 21000370, 21003445, 21009078, 21009590, 21003456, 21008064, 21005510, 21008073, 21006034, 21001940, 21009108, 21003482, 21007582, 21007583, 21000929, 21000419, 21002472, 21005544, 21001457, 21002481, 21003507, 21004017, 21004028, 21006588, 21007103, 21009663, 21008129, 21000962, 21006082, 21007108, 21001989, 21007110, 21004555, 21005580, 21007628, 21005079, 21003032, 21006621, 21008671, 21009702, 21001513, 21007657, 21008170, 21009193, 21009707, 21004590, 21005106, 20008246, 18003770, 19008828, 21002558, 21009727, 21008197, 21008199, 21000012, 21003088, 21003089, 21009237, 19007330, 21006180, 21005669, 21002598, 21004137, 21002602, 21004658, 21004665, 21000061, 21000064, 21009283, 21001097, 20009354, 21008271, 21004179, 21007264, 21008293, 21003174, 21004711, 21002152, 21002670, 21009326, 21003700, 18003895, 21008318, 21000128, 21008323, 21003716, 21008839, 21009352, 21003212, 21009870, 21007322, 21005275, 21007840, 21001187, 20008932, 21004771, 21009381, 21008876, 21007345, 21004276, 21001206, 21008377, 21005818, 21004795, 21000702]",151
PHY1100,CHE1075E CLCHD,[20004840],1
PHY1100,MAT3551E CLCMTKHTT,[20005076],1
PHY1100,GEO1050,"[21001741, 21006354, 21005337, 21002276, 21003818, 21007419, 21007936, 21004868, 21004880, 21007448, 21001310, 21004382, 21009002, 21005934, 21009010, 21006452, 21004917, 21000322, 21003918, 21002917, 21006004, 21009078, 21008073, 21004496, 20000482, 19005667, 20009188, 21004514, 21001959, 21000424, 21004017, 21004025, 21006588, 21004028, 21005576, 21005579, 21005586, 21005079, 21005083, 21006115, 21003556, 21001510, 21003561, 21008170, 21004590, 21002033, 21004599, 21005623, 18003770, 21008190, 21000514, 20008261, 21005135, 21003088, 21003089, 21003600, 21005652, 21001054, 19009388, 21000045, 21008248, 21004155, 20009853, 21007742, 21007246, 21007758, 21006753, 21003174, 21006249, 21000108, 21003182, 21009328, 21005745, 21001655, 21004728, 21003720, 21004744, 21007820, 21003732, 19001304, 21007322, 21004765, 21009897, 21003755, 21009398, 21008377]",86
PHY1100,BIO3701 TNS,[],0
PHY1100,SMP2052,[],0
PHY1100,MAT2303,"[19003532, 21005580, 21006612, 21005337, 21004959, 21008511, 21006115, 21001510, 21003818, 19014828, 21006380, 21009069, 21009326, 21009328, 21005623, 21005624, 21001788, 21007424, 21007936, 21004620, 21007310, 21003857, 21003732, 21009237, 21004382, 21004514, 21000045, 21001457, 21005811, 21004917, 21006588, 21007103]",32
PHY1100,GLO3228,[19001489],1
PHY1100,GEO3219,[18000259],1
PHY1100,BIO3803E CLCCNS,"[20005681, 20009853, 20004590]",3
PHY1100,BIO3373 TNS,[],0
PHY1100,EVS4071 CLCKHMT,[20007359],1
PHY1100,HMO3306,"[19000968, 19001240]",2
PHY1100,MAT3506,"[20007650, 20009188, 20008261, 20003718, 20007176, 20008520, 20007402, 20004215, 20007065, 20009853]",10
PHY1100,PHY3608,[],0
PHY1100,GEO2400,[],0
PHY1100,EVS3248,"[19000258, 21008485, 21007110, 19006503, 19000199, 19003146, 19008876, 19002233, 19008828, 19007807]",10
PHY1100,PHY3508E QTL,[],0
PHY1100,BIO2800 CLCCNS,"[18004162, 19000758]",2
PHY1100,MAT2406,"[20000321, 20007620, 20006025, 20009354, 19009388, 19005934, 20005263, 18005135, 20009814]",9
PHY1100,MAT3373,"[20006113, 20003842, 19008037, 20001243, 20005054]",5
PHY1100,BIO2045E CLCCNS,"[21009663, 21004555, 21004215, 21006522, 21008511]",5
PHY1100,CHE3300,[20005072],1
PHY1100,PHY3508 TNL,[],0
PHY1100,MAT3365,"[20000321, 20007620, 20006025, 20009354, 20005263, 20009814]",6
PHY1100,CHE2114E CLCHD,[20004840],1
PHY1100,BIO3262 TNS,[],0
PHY1100,HMO3181,"[20007833, 20006354]",2
PHY1100,SMP2054,[],0
PHY1100,BIO3403E QTS,[],0
PHY1100,CHE1081 QTS,[21005135],1
PHY1100,EVS2017,"[19000258, 20008932, 21007110, 19006503, 19000199, 19003146, 19008876, 21003063, 19002233, 19008828, 19007807]",11
PHY1100,MAT2318,"[21005083, 18007557, 21000045, 20004366, 18005135, 20008635, 21000348]",7
PHY1100,GEO2304,"[21007840, 21003716, 19009674, 20006411, 21004555, 21004822, 19000248, 19003390]",8
PHY1100,PHY1103 CLCHD,"[21004590, 21000929, 21003918]",3
PHY1100,MAT1292 TNH,[],0
PHY1100,BIO3178 CLCCNS,"[21009663, 21004555, 18005525, 21004215, 21006522, 21008511]",6
PHY1100,BIO3377 TNS,[],0
PHY1100,PHY2064 TNL,[],0
PHY1100,SMP1010 CLCRHM,[],0
PHY1100,GLO3229,[19001489],1
MAT3533 CLCMTKHTT,BIO3191,[],0
MAT3533 CLCMTKHTT,PHY2304E QTL,[],0
MAT3533 CLCMTKHTT,MAT3318 TNT,[],0
MAT3533 CLCMTKHTT,PHY2306,[],0
MAT3533 CLCMTKHTT,BIO2203,[],0
MAT3533 CLCMTKHTT,PHY3609,[],0
MAT3533 CLCMTKHTT,CHE3254,[],0
MAT3533 CLCMTKHTT,MAT3344 TNT,[],0
MAT3533 CLCMTKHTT,BIO3263 TNS,[],0
MAT3533 CLCMTKHTT,EVS3402 CTĐB,[],0
MAT3533 CLCMTKHTT,BIO3252,[19003951],1
MAT3533 CLCMTKHTT,GEO3143,[],0
MAT3533 CLCMTKHTT,E363 TTKHMT,[],0
MAT3533 CLCMTKHTT,HMO3609,[],0
MAT3533 CLCMTKHTT,CHE3253 CLCCNH,[],0
MAT3533 CLCMTKHTT,MAT1091,[],0
MAT3533 CLCMTKHTT,HMO3603,[],0
MAT3533 CLCMTKHTT,CHE2145E TTH,[],0
MAT3533 CLCMTKHTT,BIO3370E QTS,[],0
MAT3533 CLCMTKHTT,EVS3250,[],0
MAT3533 CLCMTKHTT,BIO2092,[19003951],1
MAT3533 CLCMTKHTT,CHE1081,[],0
MAT3533 CLCMTKHTT,EVS2301,[],0
MAT3533 CLCMTKHTT,CHE1090,[],0
MAT3533 CLCMTKHTT,MAT1076,[],0
MAT3533 CLCMTKHTT,GEO3265,[19005079],1
MAT3533 CLCMTKHTT,GEO3269,[19005079],1
MAT3533 CLCMTKHTT,PHY1108 QTL,[],0
MAT3533 CLCMTKHTT,CHE3302 CLCHD,[],0
MAT3533 CLCMTKHTT,BIO2403E CLCCNS,[],0
MAT3533 CLCMTKHTT,BIO2516 CLCCNS,[],0
